strategy,entry_time,exit_time,side,entry_price,stop_price,target_price,exit_reason,pnl_points,pnl_dollars_1x,result,entry_price_nq,exit_price_nq,entry_price_es,exit_price_es,hedge_ratio,pnl_dollars_3x,pnl_dollars_5x
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 08:50:00+00:00,,LONG,24199.0,24147.5,24260.8,,,-1034.0,LOSS,,,,,,-3102.0,-5170.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 09:05:00+00:00,,LONG,24196.75,24190.0,24204.85,,,-139.0,LOSS,,,,,,-417.0,-695.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 09:30:00+00:00,,SHORT,24122.0,24156.5,24080.6,,,824.0,WIN,,,,,,2472.0,4120.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 09:35:00+00:00,,LONG,24095.75,24083.5,24110.45,,,-249.0,LOSS,,,,,,-747.0,-1245.0
Trend Following,2025-11-21 09:45:00+00:00,2025-11-21 12:05:00+00:00,SHORT,24087.25,24155.39,23882.82,TIME_EXIT,67.25,1341.0,WIN,,,,,,4023.0,6705.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 09:50:00+00:00,,SHORT,24070.0,24097.75,24036.7,,,662.0,WIN,,,,,,1986.0,3310.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 10:10:00+00:00,,SHORT,23967.0,24035.0,23885.4,,,-1364.0,LOSS,,,,,,-4092.0,-6820.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 10:35:00+00:00,,SHORT,24048.75,24058.0,24037.65,,,-189.0,LOSS,,,,,,-567.0,-945.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 11:00:00+00:00,,SHORT,24088.25,24123.75,24045.65,,,-714.0,LOSS,,,,,,-2142.0,-3570.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 11:15:00+00:00,,LONG,24120.25,24114.5,24127.15,,,-119.0,LOSS,,,,,,-357.0,-595.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 11:40:00+00:00,,LONG,24088.5,24055.75,24127.8,,,-659.0,LOSS,,,,,,-1977.0,-3295.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 11:50:00+00:00,,LONG,24018.5,24011.25,24027.2,,,170.0,WIN,,,,,,510.0,850.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 11:55:00+00:00,,SHORT,24055.5,24064.25,24045.0,,,-179.0,LOSS,,,,,,-537.0,-895.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 12:10:00+00:00,,LONG,24017.25,23946.75,24101.85,,,1688.0,WIN,,,,,,5064.0,8440.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 12:15:00+00:00,,SHORT,24017.0,24037.0,23993.0,,,476.0,WIN,,,,,,1428.0,2380.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 12:35:00+00:00,,SHORT,24182.0,24190.25,24172.1,,,194.0,WIN,,,,,,582.0,970.0
Trend Following,2025-11-21 12:45:00+00:00,2025-11-21 15:00:00+00:00,LONG,24236.25,24081.12,24608.57,STOP,-155.13,-3106.68,LOSS,,,,,,-9320.04,-15533.4
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 12:55:00+00:00,,LONG,24190.75,24178.25,24205.75,,,-254.0,LOSS,,,,,,-762.0,-1270.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 13:25:00+00:00,,LONG,24195.0,24188.0,24203.4,,,164.0,WIN,,,,,,492.0,820.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 13:35:00+00:00,,LONG,24251.0,24220.5,24287.6,,,-614.0,LOSS,,,,,,-1842.0,-3070.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 13:45:00+00:00,,LONG,24238.0,24227.5,24250.6,,,248.0,WIN,,,,,,744.0,1240.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 14:00:00+00:00,,SHORT,24218.75,24240.75,24192.35,,,-444.0,LOSS,,,,,,-1332.0,-2220.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 14:30:00+00:00,,SHORT,24228.5,24244.75,24209.0,,,-329.0,LOSS,,,,,,-987.0,-1645.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 14:45:00+00:00,,LONG,24194.5,23985.5,24445.3,,,-4184.0,LOSS,,,,,,-12552.0,-20920.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 15:35:00+00:00,,SHORT,23951.75,24003.0,23890.25,,,-1029.0,LOSS,,,,,,-3087.0,-5145.0
Trend Following,2025-11-21 15:45:00+00:00,2025-11-21 16:55:00+00:00,SHORT,24095.0,24329.25,23392.25,STOP,-234.25,-4689.0,LOSS,,,,,,-14067.0,-23445.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 15:55:00+00:00,,SHORT,24021.75,24033.25,24007.95,,,-234.0,LOSS,,,,,,-702.0,-1170.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 16:45:00+00:00,,LONG,24225.25,24197.0,24259.15,,,674.0,WIN,,,,,,2022.0,3370.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 17:20:00+00:00,,LONG,24378.25,24289.0,24485.35,,,-1789.0,LOSS,,,,,,-5367.0,-8945.0
Trend Following,2025-11-21 17:20:00+00:00,2025-11-21 18:15:00+00:00,LONG,24378.25,24229.46,24824.61,STOP,-148.79,-2979.71,LOSS,,,,,,-8939.13,-14898.55
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 18:00:00+00:00,,LONG,24272.75,24260.5,24287.45,,,-249.0,LOSS,,,,,,-747.0,-1245.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 18:20:00+00:00,,SHORT,24233.5,24252.0,24211.3,,,-374.0,LOSS,,,,,,-1122.0,-1870.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 18:30:00+00:00,,SHORT,24320.0,24338.75,24297.5,,,-379.0,LOSS,,,,,,-1137.0,-1895.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 18:55:00+00:00,,LONG,24477.25,24385.5,24587.35,,,2198.0,WIN,,,,,,6594.0,10990.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 20:00:00+00:00,,SHORT,24459.0,24477.5,24436.8,,,-374.0,LOSS,,,,,,-1122.0,-1870.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 20:35:00+00:00,,SHORT,24414.5,24433.0,24392.3,,,440.0,WIN,,,,,,1320.0,2200.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 20:55:00+00:00,,LONG,24313.5,24264.0,24372.9,,,1184.0,WIN,,,,,,3552.0,5920.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 21:00:00+00:00,,SHORT,24348.75,24388.5,24301.05,,,-799.0,LOSS,,,,,,-2397.0,-3995.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 21:00:00+00:00,,LONG,24348.75,24333.25,24367.35,,,-314.0,LOSS,,,,,,-942.0,-1570.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 21:45:00+00:00,,LONG,24335.75,24327.5,24345.65,,,194.0,WIN,,,,,,582.0,970.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-21 21:50:00+00:00,,LONG,24350.5,24335.25,24368.8,,,362.0,WIN,,,,,,1086.0,1810.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-23 23:00:00+00:00,,SHORT,24485.0,24530.5,24430.4,,,1088.0,WIN,,,,,,3264.0,5440.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 00:00:00+00:00,,SHORT,24435.75,24467.75,24397.35,,,-644.0,LOSS,,,,,,-1932.0,-3220.0
Trend Following,2025-11-24 00:10:00+00:00,2025-11-24 05:00:00+00:00,LONG,24438.75,24387.5,24592.5,TIME_EXIT,18.25,361.0,WIN,,,,,,1083.0,1805.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 00:10:00+00:00,,SHORT,24438.75,24467.5,24404.25,,,686.0,WIN,,,,,,2058.0,3430.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 00:40:00+00:00,,LONG,24458.0,24436.25,24484.1,,,-439.0,LOSS,,,,,,-1317.0,-2195.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 01:15:00+00:00,,LONG,24457.0,24442.25,24474.7,,,350.0,WIN,,,,,,1050.0,1750.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 01:35:00+00:00,,SHORT,24441.5,24457.75,24422.0,,,-329.0,LOSS,,,,,,-987.0,-1645.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 01:55:00+00:00,,SHORT,24450.25,24459.25,24439.45,,,-184.0,LOSS,,,,,,-552.0,-920.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 02:15:00+00:00,,LONG,24473.75,24440.0,24514.25,,,806.0,WIN,,,,,,2418.0,4030.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 02:30:00+00:00,,LONG,24466.25,24448.5,24487.55,,,422.0,WIN,,,,,,1266.0,2110.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 02:35:00+00:00,,LONG,24479.75,24469.25,24492.35,,,248.0,WIN,,,,,,744.0,1240.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 03:05:00+00:00,,LONG,24511.75,24505.25,24519.55,,,152.0,WIN,,,,,,456.0,760.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 03:40:00+00:00,,LONG,24495.25,24481.0,24512.35,,,-289.0,LOSS,,,,,,-867.0,-1445.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 03:45:00+00:00,,SHORT,24479.25,24516.25,24434.85,,,884.0,WIN,,,,,,2652.0,4420.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 04:30:00+00:00,,SHORT,24451.75,24487.0,24409.45,,,-709.0,LOSS,,,,,,-2127.0,-3545.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 05:30:00+00:00,,LONG,24483.75,24458.25,24514.35,,,-514.0,LOSS,,,,,,-1542.0,-2570.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 05:35:00+00:00,,LONG,24486.0,24480.5,24492.6,,,128.0,WIN,,,,,,384.0,640.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 05:40:00+00:00,,SHORT,24494.0,24508.0,24477.2,,,332.0,WIN,,,,,,996.0,1660.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 05:50:00+00:00,,LONG,24489.0,24483.25,24495.9,,,134.0,WIN,,,,,,402.0,670.0
Trend Following,2025-11-24 06:25:00+00:00,2025-11-24 07:00:00+00:00,LONG,24481.25,24453.5,24564.5,STOP,-27.75,-559.0,LOSS,,,,,,-1677.0,-2795.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 06:50:00+00:00,,SHORT,24476.0,24481.75,24469.1,,,134.0,WIN,,,,,,402.0,670.0
Trend Following,2025-11-24 07:15:00+00:00,2025-11-24 09:20:00+00:00,LONG,24481.75,24450.14,24576.57,STOP,-31.61,-636.14,LOSS,,,,,,-1908.42,-3180.7
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 07:55:00+00:00,,LONG,24513.5,24472.5,24562.7,,,-824.0,LOSS,,,,,,-2472.0,-4120.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 08:10:00+00:00,,SHORT,24503.5,24509.5,24496.3,,,-124.0,LOSS,,,,,,-372.0,-620.0
Volatility Breakout,2025-11-24 08:15:00+00:00,2025-11-24 09:10:00+00:00,LONG,24535.5,24512.48,24593.04,STOP,-23.02,-464.36,LOSS,,,,,,-1393.08,-2321.8
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 09:10:00+00:00,,LONG,24516.25,24501.25,24534.25,,,-304.0,LOSS,,,,,,-912.0,-1520.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 09:15:00+00:00,,LONG,24485.5,24472.0,24501.7,,,-274.0,LOSS,,,,,,-822.0,-1370.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 09:35:00+00:00,,SHORT,24408.75,24488.5,24313.05,,,-1599.0,LOSS,,,,,,-4797.0,-7995.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 09:35:00+00:00,,SHORT,24408.75,24440.0,24371.25,,,-629.0,LOSS,,,,,,-1887.0,-3145.0
Trend Following,2025-11-24 10:00:00+00:00,2025-11-24 12:15:00+00:00,SHORT,24435.25,24509.5,24212.5,TIME_EXIT,10.5,206.0,WIN,,,,,,618.0,1030.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 10:20:00+00:00,,SHORT,24390.25,24425.0,24348.55,,,-699.0,LOSS,,,,,,-2097.0,-3495.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 10:50:00+00:00,,LONG,24402.25,24396.5,24409.15,,,-119.0,LOSS,,,,,,-357.0,-595.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 11:25:00+00:00,,LONG,24411.25,24397.5,24427.75,,,-279.0,LOSS,,,,,,-837.0,-1395.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 12:00:00+00:00,,LONG,24439.25,24430.75,24449.45,,,200.0,WIN,,,,,,600.0,1000.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 12:30:00+00:00,,SHORT,24486.75,24515.25,24452.55,,,-574.0,LOSS,,,,,,-1722.0,-2870.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 12:35:00+00:00,,LONG,24477.25,24447.5,24512.95,,,710.0,WIN,,,,,,2130.0,3550.0
Trend Following,2025-11-24 12:50:00+00:00,2025-11-24 14:30:00+00:00,LONG,24504.5,24453.54,24657.39,TARGET,152.89,3053.86,WIN,,,,,,9161.58,15269.3
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 13:05:00+00:00,,SHORT,24541.25,24552.75,24527.45,,,272.0,WIN,,,,,,816.0,1360.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 13:15:00+00:00,,LONG,24543.75,24515.75,24577.35,,,-564.0,LOSS,,,,,,-1692.0,-2820.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 13:55:00+00:00,,LONG,24499.25,24489.0,24511.55,,,242.0,WIN,,,,,,726.0,1210.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 14:20:00+00:00,,LONG,24530.5,24516.0,24547.9,,,344.0,WIN,,,,,,1032.0,1720.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 14:40:00+00:00,,LONG,24623.5,24530.0,24735.7,,,2240.0,WIN,,,,,,6720.0,11200.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 15:10:00+00:00,,LONG,24734.0,24679.75,24799.1,,,1298.0,WIN,,,,,,3894.0,6490.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 15:55:00+00:00,,LONG,24780.25,24756.0,24809.35,,,578.0,WIN,,,,,,1734.0,2890.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 16:30:00+00:00,,LONG,24863.75,24828.5,24906.05,,,842.0,WIN,,,,,,2526.0,4210.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 16:50:00+00:00,,LONG,24871.5,24859.0,24886.5,,,-254.0,LOSS,,,,,,-762.0,-1270.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 17:25:00+00:00,,LONG,24883.75,24842.0,24933.85,,,998.0,WIN,,,,,,2994.0,4990.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 19:15:00+00:00,,LONG,24951.25,24934.0,24971.95,,,-349.0,LOSS,,,,,,-1047.0,-1745.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 19:30:00+00:00,,LONG,24915.5,24893.5,24941.9,,,-444.0,LOSS,,,,,,-1332.0,-2220.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 19:40:00+00:00,,SHORT,24916.0,24943.75,24882.7,,,-559.0,LOSS,,,,,,-1677.0,-2795.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-24 20:10:00+00:00,,LONG,24939.75,24924.5,24958.05,,,362.0,WIN,,,,,,1086.0,1810.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 00:35:00+00:00,,SHORT,24940.75,24964.75,24911.95,,,-484.0,LOSS,,,,,,-1452.0,-2420.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 00:45:00+00:00,,LONG,24937.25,24930.0,24945.95,,,170.0,WIN,,,,,,510.0,850.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 00:55:00+00:00,,SHORT,24958.25,24978.25,24934.25,,,476.0,WIN,,,,,,1428.0,2380.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 01:05:00+00:00,,LONG,24945.0,24937.5,24954.0,,,-154.0,LOSS,,,,,,-462.0,-770.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 02:35:00+00:00,,LONG,24942.75,24934.25,24952.95,,,-174.0,LOSS,,,,,,-522.0,-870.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 02:45:00+00:00,,LONG,24939.75,24930.75,24950.55,,,212.0,WIN,,,,,,636.0,1060.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 02:45:00+00:00,,SHORT,24939.75,24947.5,24930.45,,,-159.0,LOSS,,,,,,-477.0,-795.0
Trend Following,2025-11-25 03:50:00+00:00,2025-11-25 06:45:00+00:00,LONG,24926.0,24901.61,24999.18,STOP,-24.39,-491.86,LOSS,,,,,,-1475.58,-2459.3
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 04:10:00+00:00,,SHORT,24936.25,24949.75,24920.05,,,-274.0,LOSS,,,,,,-822.0,-1370.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 04:15:00+00:00,,SHORT,24945.0,24957.5,24930.0,,,296.0,WIN,,,,,,888.0,1480.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 04:20:00+00:00,,LONG,24941.0,24928.75,24955.7,,,-249.0,LOSS,,,,,,-747.0,-1245.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 05:30:00+00:00,,SHORT,24927.5,24939.25,24913.4,,,278.0,WIN,,,,,,834.0,1390.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 05:45:00+00:00,,LONG,24925.0,24918.0,24933.4,,,164.0,WIN,,,,,,492.0,820.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 05:55:00+00:00,,SHORT,24921.0,24934.5,24904.8,,,-274.0,LOSS,,,,,,-822.0,-1370.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 06:30:00+00:00,,SHORT,24922.75,24931.75,24911.95,,,212.0,WIN,,,,,,636.0,1060.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 06:55:00+00:00,,SHORT,24901.5,24912.0,24888.9,,,248.0,WIN,,,,,,744.0,1240.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 06:55:00+00:00,,SHORT,24901.5,24919.5,24879.9,,,-364.0,LOSS,,,,,,-1092.0,-1820.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 07:20:00+00:00,,SHORT,24896.5,24904.5,24886.9,,,-164.0,LOSS,,,,,,-492.0,-820.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 07:40:00+00:00,,LONG,24925.0,24909.25,24943.9,,,-319.0,LOSS,,,,,,-957.0,-1595.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 08:15:00+00:00,,SHORT,24911.0,24917.0,24903.8,,,-124.0,LOSS,,,,,,-372.0,-620.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 09:00:00+00:00,,SHORT,24883.5,24890.75,24874.8,,,-149.0,LOSS,,,,,,-447.0,-745.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 09:05:00+00:00,,SHORT,24879.75,24907.25,24846.75,,,656.0,WIN,,,,,,1968.0,3280.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 09:10:00+00:00,,LONG,24881.5,24868.5,24897.1,,,-264.0,LOSS,,,,,,-792.0,-1320.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 09:35:00+00:00,,SHORT,24834.0,24851.5,24813.0,,,-354.0,LOSS,,,,,,-1062.0,-1770.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 09:55:00+00:00,,SHORT,24857.75,24866.5,24847.25,,,206.0,WIN,,,,,,618.0,1030.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 10:00:00+00:00,,SHORT,24853.75,24859.0,24847.45,,,-109.0,LOSS,,,,,,-327.0,-545.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 10:05:00+00:00,,LONG,24859.25,24839.25,24883.25,,,-404.0,LOSS,,,,,,-1212.0,-2020.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 11:00:00+00:00,,LONG,24884.25,24876.25,24893.85,,,188.0,WIN,,,,,,564.0,940.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 12:15:00+00:00,,SHORT,24907.75,24913.25,24901.15,,,-114.0,LOSS,,,,,,-342.0,-570.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 12:30:00+00:00,,LONG,24892.25,24870.25,24918.65,,,524.0,WIN,,,,,,1572.0,2620.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 12:45:00+00:00,,SHORT,24901.75,24919.0,24881.05,,,-349.0,LOSS,,,,,,-1047.0,-1745.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 13:50:00+00:00,,SHORT,24891.5,24934.25,24840.2,,,1022.0,WIN,,,,,,3066.0,5110.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 13:50:00+00:00,,SHORT,24891.5,24907.0,24872.9,,,368.0,WIN,,,,,,1104.0,1840.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 14:10:00+00:00,,SHORT,24866.25,24882.0,24847.35,,,374.0,WIN,,,,,,1122.0,1870.0
Trend Following,2025-11-25 14:35:00+00:00,2025-11-25 14:45:00+00:00,SHORT,24836.5,24898.18,24651.46,TARGET,185.04,3696.71,WIN,,,,,,11090.13,18483.55
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 14:50:00+00:00,,SHORT,24746.75,24840.5,24634.25,,,-1879.0,LOSS,,,,,,-5637.0,-9395.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 15:05:00+00:00,,LONG,24771.5,24724.25,24828.2,,,-949.0,LOSS,,,,,,-2847.0,-4745.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 16:25:00+00:00,,LONG,24854.25,24804.25,24914.25,,,1196.0,WIN,,,,,,3588.0,5980.0
Trend Following,2025-11-25 17:05:00+00:00,2025-11-25 19:15:00+00:00,LONG,24939.75,24845.91,25164.96,TIME_EXIT,35.0,696.0,WIN,,,,,,2088.0,3480.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 17:40:00+00:00,,LONG,25032.5,25012.0,25057.1,,,-414.0,LOSS,,,,,,-1242.0,-2070.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 17:55:00+00:00,,LONG,24986.25,24962.5,25014.75,,,566.0,WIN,,,,,,1698.0,2830.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 18:55:00+00:00,,LONG,25023.75,25015.0,25034.25,,,-179.0,LOSS,,,,,,-537.0,-895.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 19:15:00+00:00,,LONG,24974.75,24947.25,25007.75,,,-554.0,LOSS,,,,,,-1662.0,-2770.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 19:25:00+00:00,,SHORT,24982.25,25007.75,24951.65,,,608.0,WIN,,,,,,1824.0,3040.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 19:45:00+00:00,,SHORT,24961.75,24973.25,24947.95,,,-234.0,LOSS,,,,,,-702.0,-1170.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 20:10:00+00:00,,LONG,25029.75,25015.25,25047.15,,,344.0,WIN,,,,,,1032.0,1720.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 20:10:00+00:00,,SHORT,25029.75,25038.5,25019.25,,,-179.0,LOSS,,,,,,-537.0,-895.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 20:40:00+00:00,,LONG,25078.25,25048.0,25114.55,,,722.0,WIN,,,,,,2166.0,3610.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 21:00:00+00:00,,LONG,25088.75,25081.25,25097.75,,,-154.0,LOSS,,,,,,-462.0,-770.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 21:30:00+00:00,,SHORT,25071.5,25081.75,25059.2,,,-209.0,LOSS,,,,,,-627.0,-1045.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-25 23:15:00+00:00,,LONG,25077.75,25062.25,25096.35,,,-314.0,LOSS,,,,,,-942.0,-1570.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 00:05:00+00:00,,LONG,25088.25,25068.5,25111.95,,,470.0,WIN,,,,,,1410.0,2350.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 00:25:00+00:00,,LONG,25109.0,25088.25,25133.9,,,494.0,WIN,,,,,,1482.0,2470.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 00:55:00+00:00,,LONG,25120.25,25104.25,25139.45,,,380.0,WIN,,,,,,1140.0,1900.0
Volatility Breakout,2025-11-26 01:10:00+00:00,2025-11-26 02:35:00+00:00,LONG,25142.5,25128.38,25177.81,TARGET,35.31,702.25,WIN,,,,,,2106.75,3511.25
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 01:20:00+00:00,,LONG,25138.25,25126.0,25152.95,,,290.0,WIN,,,,,,870.0,1450.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 02:50:00+00:00,,LONG,25182.0,25166.25,25200.9,,,-319.0,LOSS,,,,,,-957.0,-1595.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 03:20:00+00:00,,SHORT,25174.75,25184.75,25162.75,,,-204.0,LOSS,,,,,,-612.0,-1020.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 04:50:00+00:00,,SHORT,25170.75,25180.5,25159.05,,,-199.0,LOSS,,,,,,-597.0,-995.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 07:40:00+00:00,,LONG,25224.75,25215.25,25236.15,,,-194.0,LOSS,,,,,,-582.0,-970.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 07:55:00+00:00,,SHORT,25212.0,25228.5,25192.2,,,392.0,WIN,,,,,,1176.0,1960.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 08:00:00+00:00,,LONG,25204.25,25196.25,25213.85,,,-164.0,LOSS,,,,,,-492.0,-820.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 08:00:00+00:00,,LONG,25204.25,25189.0,25222.55,,,-309.0,LOSS,,,,,,-927.0,-1545.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 08:05:00+00:00,,SHORT,25195.0,25201.25,25187.5,,,-129.0,LOSS,,,,,,-387.0,-645.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 08:10:00+00:00,,SHORT,25207.25,25217.0,25195.55,,,-199.0,LOSS,,,,,,-597.0,-995.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 08:25:00+00:00,,LONG,25207.0,25200.25,25215.1,,,-139.0,LOSS,,,,,,-417.0,-695.0
"FVG Rejection (1.2R, WR-optimized)",2025-11-26 09:10:00+00:00,,SHORT,25163.0,25176.0,25147.4,,,308.0,WIN,,,,,,924.0,1540.0
